label,acc_x_mean_t,acc_x_median_t,acc_x_std_t,acc_x_min_t,acc_x_max_t,acc_x_iqr_t,acc_x_skew_t,acc_x_kurtosis_t,acc_x_mean,acc_x_median,acc_x_std,acc_x_min,acc_x_max,acc_x_iqr,acc_x_skew,acc_x_kurtosis,acc_x_energy,acc_x_entropy,acc_y_mean_t,acc_y_median_t,acc_y_std_t,acc_y_min_t,acc_y_max_t,acc_y_iqr_t,acc_y_skew_t,acc_y_kurtosis_t,acc_y_mean,acc_y_median,acc_y_std,acc_y_min,acc_y_max,acc_y_iqr,acc_y_skew,acc_y_kurtosis,acc_y_energy,acc_y_entropy,acc_z_mean_t,acc_z_median_t,acc_z_std_t,acc_z_min_t,acc_z_max_t,acc_z_iqr_t,acc_z_skew_t,acc_z_kurtosis_t,acc_z_mean,acc_z_median,acc_z_std,acc_z_min,acc_z_max,acc_z_iqr,acc_z_skew,acc_z_kurtosis,acc_z_energy,acc_z_entropy,gyro_x_mean_t,gyro_x_median_t,gyro_x_std_t,gyro_x_min_t,gyro_x_max_t,gyro_x_iqr_t,gyro_x_skew_t,gyro_x_kurtosis_t,gyro_x_mean,gyro_x_median,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_iqr,gyro_x_skew,gyro_x_kurtosis,gyro_x_energy,gyro_x_entropy,gyro_y_mean_t,gyro_y_median_t,gyro_y_std_t,gyro_y_min_t,gyro_y_max_t,gyro_y_iqr_t,gyro_y_skew_t,gyro_y_kurtosis_t,gyro_y_mean,gyro_y_median,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_iqr,gyro_y_skew,gyro_y_kurtosis,gyro_y_energy,gyro_y_entropy,gyro_z_mean_t,gyro_z_median_t,gyro_z_std_t,gyro_z_min_t,gyro_z_max_t,gyro_z_iqr_t,gyro_z_skew_t,gyro_z_kurtosis_t,gyro_z_mean,gyro_z_median,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_iqr,gyro_z_skew,gyro_z_kurtosis,gyro_z_energy,gyro_z_entropy,msg_id
Normal Walk,-1.5677116875,-1.7674415,0.9196520712505368,-3.591533,0.961123,1.39293,0.3214360289723256,-0.0411097547518068,8.02348000316676,3.3263643021608704,17.445071114235585,0.1515841270489698,100.333548,5.372935216810403,4.649096602645109,21.55632038828708,11798.615601342515,1.0399237853673748,-0.4744966562499999,-0.0608105,1.3263286808376844,-3.823845,2.191627,2.2793295,-0.5797157333069991,-0.4491120961304964,9.46553161218796,7.655509858707989,7.169708668554182,1.24425966637228,30.367786,5.840871981673699,1.4841371257233964,1.6621260249366523,4512.032354984658,3.828745373702152,10.168353078125,9.766407,1.1510994263994327,6.058322,13.407,1.1725244999999995,0.0537287647750874,2.1113053419940204,27.8923533671528,6.994061375014511,111.98790297724416,0.254897785607156,650.7745970000001,6.321505601272364,5.370600901146937,26.909472396130028,426216.7612671607,0.0810543285472243,0.0458785,0.0379015,0.215649167856324,-0.559508,0.576688,0.2011125,-0.6535564570737762,1.5658300061495138,1.4738684188887683,1.3907911930227248,1.034981150761336,0.1863894952819571,4.065070735965222,1.500134593998232,0.75547391962728,-0.3070941735345318,103.791171156126,4.061406203657502,-0.12109171875,-0.2246125,0.542571883587974,-0.874248,1.110098,0.8193714999999999,0.5242968460934546,-0.6333143645402641,2.362350404918105,1.0123680803315465,3.890541225971494,0.071180564724363,19.09880856418709,1.5919826501473886,3.10269334084566,9.404050971671651,662.9443349312161,2.055000872247921,0.0024927812499999,0.0087335,0.1410529099143151,-0.304892,0.28772,0.2090395,-0.1949129782684664,-0.8103269816928682,0.822638677674953,0.4688898348927373,0.7721563535299729,0.1594967611295533,4.186130250863622,0.7381172011918111,2.67366340953081,8.617799869205866,40.73471450571199,3.255796038044949,window_0
Normal Walk,-1.353873546875,-1.007599,1.1851551787933845,-3.689244,1.073814,1.88272475,-0.3869721924649528,-0.8934399340427328,9.94419640592932,6.317460413689775,15.017811237108566,0.5795959960623469,86.647907,6.477318958807161,4.163639783021003,18.34681761892133,10381.4942884199,1.8837565696361496,-0.824163953125,-0.5263665,0.859554516617773,-3.490039,0.158633,1.04537125,-1.2509023157091017,0.7167613371831032,7.097981755910024,4.01398376777199,9.144069529560111,0.9538530289449884,52.746493,4.401688030620589,3.9175857645619576,16.531082665753093,4287.85128219716,2.2803403853064066,9.46423775,9.337969,1.572839118011816,4.492938,13.57981,0.997053750000001,0.2370189574882991,1.752138546886871,28.558878723704836,8.089609522056506,103.9600032002916,0.8176042546126633,605.7112159999999,9.711276403465291,5.338976188802267,26.687531169292992,371945.3382195175,0.1551706201017836,-0.18649346875,-0.1832625,0.1925289057723677,-0.89525,0.249739,0.1970495,-0.8605833524439402,2.094985133600934,1.6355099588156574,1.1290034081425606,2.0325441690277284,0.03773123661824,11.935582,0.7565412971984353,4.08455888226706,17.733005674983744,217.796115981882,2.3150594404114075,-0.485158546875,-0.0503455,1.0825791484903788,-3.034459,0.544132,0.8515477499999999,-1.4209205315582705,0.646200503094017,6.064610246950888,2.859600976560919,8.267573895746255,0.2371437817586981,33.432759283191054,3.516702558327772,2.2778853869853366,4.062335486777883,3364.2328182094925,2.6369353157996747,0.06332121875,0.080146,0.1559826296277157,-0.246537,0.584559,0.17106925,0.4218196970417389,1.0910176615915583,1.0750183015109582,0.7942772767568653,0.9540514761471508,0.0759091099806683,4.052557999999999,0.6255305822429453,1.8641105861232763,2.9497590455182143,66.10811416710601,3.503042724809959,window_1
Normal Walk,-0.8387519218749999,-0.9933175,0.818528450353787,-2.453313,2.16134,1.12424675,0.9839930482342096,1.720787172793103,6.425654101024765,3.156536343555137,9.559881200230365,0.2970941350776447,53.680123,5.73221727528405,3.825846049249589,15.839020403677877,4245.771494033099,2.030350189631404,-1.2325428125,-0.8355075,1.3281861016147158,-4.699308,0.967353,1.69357575,-0.7168444040644891,-0.204998214975395,10.473081876726134,6.465590717857419,14.040499773172847,1.7640378044171308,78.88274,7.960048392417098,3.7954244513552,15.087350541716884,9818.27449206644,2.2121532683123992,9.9246103125,10.0616935,2.179234847810407,4.414341,14.1955,2.7398392499999997,-0.4875343433635244,0.0377102369176323,33.1691249287178,10.11871376677898,108.68060506692186,3.0454025981053627,635.17506,12.311784069794731,5.301814859664369,26.422481672617163,413173.272519972,0.2473986492595679,0.0245656718749999,0.016851,0.1908585524596729,-0.365523,0.429868,0.263664,0.0748784584628575,-0.6557908252739475,1.2969750893917784,1.040627284713227,0.8448256099886462,0.0760840254567119,3.342644450155744,0.920217441094235,0.9052339122284268,-0.1423046479530492,76.66799020145599,4.119845310522604,0.355209984375,0.1368435,0.4954454526312183,-0.320272,1.406404,0.8161745,0.6360502875199961,-0.9599674590903896,2.721133731669608,1.05994482197252,4.944348641985182,0.090843508574393,22.733439,1.338886344650717,3.1001467591474285,8.642960267264499,1019.236872932188,1.869946130103589,-0.039574984375,-0.007787,0.1974109877886021,-0.602531,0.264005,0.290045,-0.7542738730598272,0.1209486788569642,1.3278115360632037,0.9567926333570184,0.962317693589337,0.2810116977560815,3.493973071555976,1.427438593657144,0.8973549375996648,-0.3598247929973244,86.052442198324,3.9879219150188985,window_2
Normal Walk,-2.2160285238095234,-2.6701995,0.9338863639736708,-3.144915,1.168468,0.6248087499999997,1.868476285166271,2.8686953880531734,9.070762838168204,4.061800300164568,19.15256359351141,1.425780117677122,93.073198,2.4155869013069013,3.9987463137335952,14.631399133009833,9431.088044065633,0.6494185601979041,-1.6221641666666669,-1.840397,0.571712555120762,-2.48539,0.006433,0.2171400000000001,1.6832224396010087,1.6738941323523129,6.306139064288268,3.085395838183085,13.950874757007997,0.161820227755893,68.13089500000001,1.6479890118399836,4.125718356173099,15.372515923531507,4922.280224061173,0.5138405254646489,9.562346261904764,9.404381,0.5910982396465019,8.1523,11.94098,0.3281577500000008,1.871824651876332,6.067267023868011,22.007981469382347,2.916385733329148,84.91828558958802,0.3360701182415515,401.618543,4.214495684441001,4.242773392661465,16.019042792139967,161604.79599246162,0.0261373588497186,-0.0854771428571428,-0.048033,0.1255826174564684,-0.536325,0.106116,0.1093832499999999,-1.366980003695743,2.3084049737318235,0.8715133851119334,0.6607839821973636,0.7151441506474168,0.210651243283801,3.59004,0.5602129973304679,2.629868381084716,7.253482648333394,26.690301469324,2.8893285508086883,0.2419570952380952,0.0654319999999999,0.2596542542392909,0.00721,0.968873,0.25893525,1.1520836755575414,0.1396941818840762,1.62105156657688,0.7749552828168758,2.262763606438853,0.3508871316706352,10.162198,0.7743692482063104,2.826743872853618,7.299219462376856,162.706053722636,1.7914098005588217,0.0041976904761904,-0.0081865,0.0753657988266902,-0.270785,0.190728,0.0425674999999999,-0.2781401739361805,3.429906898829447,0.3737140929308679,0.2762689188368413,0.3167819280892675,0.0431465006152142,1.2120243317297643,0.3082157148039234,1.4590316916574613,1.274575891398606,5.040273277601,3.0563350437954915,window_3
Limping,-1.99512571875,-1.790662,1.214604358581536,-4.285094,-0.307906,2.3364625,-0.3844763006283835,-1.1649432363669394,10.688529023948494,4.284386410080497,22.128699530328248,0.5481163711194492,127.688046,4.715945723479011,4.6341741621518935,21.472105849949656,19325.56785917885,1.1154946395283851,-1.468417,-1.225962,1.0682001911657435,-3.814517,-0.053745,1.3264675,-0.8885123378557435,-0.1781247449335654,8.103961196172486,2.7905234770851592,16.832284003620767,0.6884149327095858,93.978688,4.216352378844664,4.220668007326046,18.307640842130475,11167.999099123745,1.2997238601579957,9.63025440625,9.6470235,0.6992555771741457,8.009444,11.57337,0.7252915000000026,-0.1262957932734791,0.2704627746134114,23.611262173194916,4.002603070981242,106.5104299198586,0.372554430748745,616.336282,4.777845488087278,5.379469336402179,26.97172108699265,380862.8282599826,0.0362861074102073,0.042127171875,0.034304,0.3167766703724188,-0.720184,0.546045,0.46884075,-0.345283798206136,-0.6107111110135732,1.403031542465452,0.8005746284420769,2.1616315886457764,0.0924929279050523,12.224918575117432,1.0931374696564853,3.959689759982353,16.77465891630857,212.516756293896,1.913805648293203,0.15548803125,0.007876,0.7646713382530956,-0.847069,1.510858,1.446958,0.374599547668894,-1.2423949908403769,2.4420611095043023,0.912422341664722,5.877953601294452,0.135788357911981,33.152928988579426,0.977439030316456,4.519931847664638,20.39615817275692,1296.4480320487617,0.9595876383428004,-0.07806625,-0.0288375,0.1955720405232749,-0.525523,0.233095,0.19571675,-0.813237759431865,-0.2143665181048701,1.0544945552187075,0.5388080040059795,1.4545585654930158,0.1442325388478044,5.687509700545631,0.5161555180558125,2.315754734457966,4.024854369379304,103.28638039791998,2.59305479859636,window_4
Limping,-2.03164596875,-2.292151,1.434546812527021,-5.636927,0.97991,1.73997075,-0.3893510730672956,0.1938106181361201,12.241949566632142,6.850808249426587,22.58636657484501,0.967600201041477,130.02534200000002,5.543718487942892,4.459297702878145,20.192901902957534,21120.2970958477,1.3775008494304866,-1.599197859375,-0.9851295,1.7145413894164132,-6.031747,0.497946,2.71673475,-0.9114903219635244,-0.2478087389444776,13.386196824641464,8.066584410906625,18.33742227036792,1.5254593882525505,102.34866300000002,10.946662448629692,3.638296508401397,14.541850127973976,16494.442270394444,2.250539965458478,10.112027515625,10.11433,2.195204319048251,5.67836,14.90085,2.655059,-0.1178117013142546,-0.2760126545903576,33.30334119410421,8.340655302943599,110.84987261384718,2.371100658892309,647.169761,11.66517316761158,5.297646200329018,26.392664660693423,428697.8173823061,0.240098176489177,0.0685652343749999,0.076938,0.4214738102790589,-0.800123,0.968388,0.63578,-0.0530455047613137,-0.7936683538953724,2.3693015022754684,1.3036969102696283,2.5210183878915795,0.3917445619750196,12.534758085363215,2.357699469133766,2.2732829883031798,5.918603018218759,383.0119462647119,3.12159849236611,-0.103018109375,-0.0899155,0.1577861981888107,-0.444444,0.182009,0.22329575,-0.2674829771348307,-0.6301403588391921,1.1886863730020365,0.8685146013160465,1.240007165529453,0.1983881390118295,6.593159,0.7505692661774436,2.7684463006686477,8.81191698876698,94.418978045604,3.026330101897519,-0.0462614687499999,-0.064943,0.2467192559745266,-0.551903,0.520608,0.32202,0.2086176199579508,-0.3231764726169595,1.4523763959072369,0.944011203855418,1.4338190203585688,0.1163332410654301,5.889776939026067,1.3024206252342785,1.8101556289225864,2.908190080340475,133.28749371297602,3.3550006486681867,window_5
Limping,-1.64661703125,-1.8333185,1.1357532989844363,-3.515152,1.796515,1.89978075,0.6456412428367981,-0.0595110556299647,10.608462073865857,5.849740426918963,17.805472187344353,0.9665558718842776,105.38349,8.557416447968167,4.690955394753552,22.11045167797167,13746.377836382191,1.4669735247267852,-1.94959421875,-1.5515155,1.2837990758485085,-6.491639,-0.640888,0.9493947500000002,-1.9826813111817911,3.553582882378839,11.974468954908344,5.8474631249863975,21.16742244877251,0.8138741978885521,124.77403,10.011740497306208,4.697405046659099,22.221011463163567,18926.325756059592,1.376408623738216,9.414367765625002,8.870856,2.025055113740069,4.906825,14.1829,2.4428012499999987,0.3571427146367816,-0.3194066453065431,30.899219522994706,9.19393888192722,103.2092067056438,0.5063670534567699,602.5195369999999,21.326690190574357,5.298676865807487,26.40671590745975,371420.8677100329,0.2413011644619717,0.01214184375,-0.023918,0.3623136364865399,-0.596546,1.021681,0.51780325,0.4358516831755956,-0.2476141156622002,2.154439783150188,1.336655302470083,1.9342258890834785,0.0844212871343914,9.65288263124848,2.0113141578691,2.077212431462001,4.884389448535403,268.250898215072,3.455919621701709,0.730339171875,0.3850535,0.8282147256059181,-0.378628,2.421626,1.32391925,0.8641290079307254,-0.6362108661278296,5.237640199744021,1.834456087610852,9.205428294528549,0.8828292455566514,46.741707,2.7572195591749846,3.4176379907904235,11.426684428118005,3589.529118325804,1.8152530913625664,-0.0579150937499999,-0.0195115,0.2174652323074971,-0.587609,0.450262,0.1808615,-0.2879364860960072,0.2215784407398531,1.4763994977696189,0.9884978738589464,1.1296941142013532,0.0798348221683806,3.721455416107526,1.6231661202753769,0.7506410038752334,-0.7849055640823424,110.590856597618,3.953188100195156,window_6
Limping,-1.6326504375000002,-1.60207,0.8633424618904836,-4.266791,0.558737,1.2349815,-0.2233031840367067,0.4520502365435499,9.195629085619728,6.039305028612091,17.445131334590712,0.2116359259837638,104.489628,4.844346075328604,5.071787582417506,24.833202336234255,12444.550449965256,1.0647443450933485,-1.24153065625,-0.976572,1.2151218645057815,-5.253765,0.6677,1.20032275,-1.356149695343497,1.879100392525343,10.569557207693911,7.307187512031146,13.41763859787448,0.5021466393199485,79.45796200000001,5.940985729940427,4.252578653122959,18.83201314575393,9335.95408351633,2.210050670267293,9.564017,9.585106,1.7268463923224415,4.065821,13.24855,1.7937212500000008,-0.4588255444879881,1.881247181392812,30.10756835232474,11.165363960884704,104.84221946266324,0.8511815501929557,612.097088,15.54857633121579,5.336872047584244,26.675395764626742,380747.41292630887,0.1831622732803496,0.05537121875,0.038168,0.2783046386874501,-0.863541,0.66169,0.28125125,-0.5441635118100708,0.8445279858345285,1.7496969285515012,1.1714471101229944,1.5125051546517967,0.2383039068245157,6.658697840915165,1.4608971986006971,1.7662206559204106,2.9217267562034968,171.171557908186,3.5767529374203093,0.3593859375,0.261415,0.5373489924460718,-0.453504,1.541234,0.721913,0.7628782984605332,-0.3602773493850675,3.02306206889387,1.24933811269243,5.0864780954964415,0.1820262722209419,23.0007,2.01536237072836,2.912194001370402,7.714131825343694,1120.3572380272,2.085030330754607,-0.0122792343749999,-0.0116505,0.1778992554520625,-0.398421,0.630391,0.1815275,0.945981294409603,3.138909343868412,1.17616790481823,0.8913821895292654,0.8132712377647265,0.2668097832184671,3.2519406290779505,1.5287692505288977,0.696587683053598,-0.5810472825953665,65.432993487996,4.083700125868875,window_7
Limping,-4.17919174,-4.890753999999999,1.1603033140864298,-5.018826,-0.613183,1.6787967499999996,1.3644680316498232,0.8853562557913812,13.51377152521204,2.946859942074353,40.38875897901182,0.8887381774631707,208.959587,2.9926286430540165,4.521366022766758,18.93976521148185,45346.84681750849,0.3130620999221228,-3.4744844800000005,-3.8616445,0.9474058643544748,-5.483139,-1.285725,0.4674942500000001,1.0482648149917004,0.3572446479932312,12.302347447880974,4.683368651373977,33.17707857519554,0.3795860763406501,173.724224,3.637075040831916,4.592986546756071,19.42012523440891,31301.657387827054,0.3500962507499583,8.341177380000003,7.765728,0.9244897275985688,7.592986,10.83371,1.5228505000000006,1.0700494505943263,-0.3651639704009901,20.423121520345617,1.9980745724704876,81.13663270251189,0.391610076245206,417.058869,2.5533994017686688,4.663063323466768,19.84555569356721,175006.42647342812,0.0652261235366355,0.0182416399999999,-0.0055325,0.2431654010402598,-0.458518,0.869797,0.0684802499999999,1.402015268555473,2.986113654271548,1.1661084271988231,0.5356729881667722,1.2745012867961674,0.2412008711947447,4.589059911605397,0.6281609545101619,1.6868856575504685,1.4382088762337668,74.60405985073,2.825038505923064,0.2566934999999999,-0.000251,0.499908683052025,-0.378361,1.395746,0.2763215,1.329429825572587,0.1069633881673497,2.9423461512998754,1.4933195388618323,3.229049790115893,0.2300298170413881,12.834675,1.8343827564059685,1.878013245024456,2.526358484717626,477.104085527917,2.7773152981401528,0.08908292,-0.00379,0.214917586451071,-0.179655,0.637852,0.04056875,1.451162142703591,0.6617648591752348,1.00523633679865,0.3731601604655079,1.4465660298853529,0.0724927448726262,4.725862471386236,0.6922975883279964,1.8017630166078449,1.618950808705928,77.57633429096599,2.395794721462519,window_8
Normal Walk,0.5070730625,0.6305810000000001,1.4992364311590614,-2.502093,3.258194,1.62807075,-0.4654150889229096,-0.3592881079217109,9.10252062877657,6.407307267922791,9.682819762614924,0.6399768754328443,34.98672071660657,7.649886403160154,1.6151606305174886,1.53555194479031,5651.612171282854,3.2818203342649177,-0.7377410625,-0.629882,1.2328719981369705,-3.153121,1.582888,1.57906925,-0.4756545079344627,-0.6047117937951128,9.2837361462836,6.135815230447394,8.985181913343213,0.7963824653056297,47.215428,8.422705059069738,2.474958314351776,7.396865376657917,5341.480027189847,3.246607420161396,9.9750465625,9.938514,1.9259860642816744,5.15232,13.31547,2.154085499999999,-0.4054699608610632,-0.3143478364745298,30.842323685358977,7.63780618756477,109.64636148522098,0.977940634530706,638.4029800000001,14.454570311465623,5.307271871780408,26.462186780418424,415154.3525523268,0.1948843636128644,0.049162328125,0.043204,0.3015325722830399,-0.575122,0.804887,0.357127,0.1349145149576226,-0.2500129003530831,1.897721082932193,1.3119021972386986,1.5875603555476363,0.3519066165254763,5.945344053106257,1.6498384945798796,1.208340216116073,0.2687692004769344,195.89418211558,3.730764019224828,-0.197336640625,-0.2197235,0.3646864191457576,-0.898137,0.440304,0.4834962499999999,-0.3719314010689451,-0.7855979503343731,2.2545124577912725,1.083705271043014,2.900595801474945,0.1682966656564764,12.629545,1.523756565899687,2.1211964723761403,3.875059775575528,431.881037627844,2.814961329718092,0.03925790625,-0.0245309999999999,0.2443050855431405,-0.360806,0.558223,0.39449775,0.5282974650813085,-0.8732394366206719,1.5786488491317217,1.2593438646164683,1.234594084838678,0.0855756763034499,4.131986791719463,1.8825340711030447,0.7723982485102399,-0.5940138798862868,128.523351781874,3.930320122306188,window_0
